4	2	100	1										
0	1000												
0	40	50	0	0	0	0	0	960					
1	25	85	10	20	1	1	1	3	406				
2	22	75	10	30	1	1	2	6	480	537	1012		
3	22	85	10	10	1	1	2	11	510	612	1062		
4	20	80	10	40	1	1	2	4	451	530	978		
5	20	85	10	20	1	1	1	18	496				
6	18	75	10	20	1	1	2	3	482	610	1033		
7	15	75	10	20	1	1	2	12	417	616	1076		
8	15	80	10	10	1	1	2	17	454	583	1015		
9	10	35	10	20	1	1	2	6	459	646	1085		
10	10	40	10	30	1	1	2	3	460	517	963		
11	8	40	10	40	1	1	2	15	432	536	991		
12	8	45	10	20	1	1	2	14	430	490	924		
13	5	35	10	10	1	1	2	9	476	558	978		
14	5	45	10	10	1	1	2	19	471	653	1132		
15	2	40	10	20	1	1	2	7	415	565	971		
16	0	40	10	20	1	1	2	0	430	587	1055		
17	0	45	10	20	1	1	2	1	411	503	960		
18	44	5	10	20	1	1	2	1	440	512	989		
19	42	10	10	40	1	1	2	4	428	326	760		
20	42	15	10	10	1	1	3	9	483	311	725	614	1087
21	40	5	10	10	1	1	2	17	461	359	805		
22	40	15	10	40	1	1	3	13	453	297	715	603	1019
23	38	5	10	30	1	1	2	12	452	562	1028		
24	38	15	10	10	1	1	2	3	464	251	737		
25	35	5	10	20	1	1	2	11	498	378	836		
26	95	30	10	30	1	1	1	16	428				
27	95	35	10	20	1	1	2	9	428	585	1036		
28	92	30	10	10	1	1	2	0	401	577	1000		
29	90	35	10	10	1	1	2	4	446	498	969		
30	88	30	10	10	1	1	2	2	459	596	1012		
31	88	35	10	20	1	1	2	1	464	609	1041		
32	87	30	10	10	1	1	2	6	483	581	1045		
33	85	25	10	10	1	1	2	1	476	665	1074		
34	85	35	10	30	1	1	2	14	496	597	1094		
35	67	85	10	20	1	1	2	14	476	585	1049		
36	65	85	10	40	1	1	2	2	415	370	836		
37	65	82	10	10	1	1	2	4	408	521	1005		
38	62	80	10	30	1	1	2	18	474	607	1086		
39	60	80	10	10	1	1	2	4	450	591	1007		
40	60	85	10	30	1	1	3	5	414	362	814	592	1075
41	58	75	10	20	1	1	2	9	453	555	973		
42	55	80	10	10	1	1	3	19	515	337	759	671	1088
43	55	85	10	20	1	1	3	2	405	334	812	602	1034
44	55	82	10	10	1	1	2	9	422	329	791		
45	20	82	10	10	1	1	2	10	469	556	1017		
46	18	80	10	10	1	1	2	0	444	528	953		
47	2	45	10	10	1	1	1	2	413				
48	42	5	10	10	1	1	3	5	479	330	810	634	1085
49	42	12	10	10	1	1	3	16	488	324	738	666	1104
50	72	35	10	30	1	1	2	12	505	583	1060		
51	55	20	10	19	1	1	2	4	472	574	1049		
52	25	30	10	3	1	1	2	18	428	535	1028		
53	20	50	10	5	1	1	2	7	495	687	1146		
54	55	60	10	16	1	1	2	11	431	545	971		
55	30	60	10	16	1	1	3	0	427	234	668	545	1022
56	50	35	10	19	1	1	2	12	500	655	1055		
57	30	25	10	23	1	1	3	0	438	240	702	542	955
58	15	10	10	20	1	1	2	1	416	552	952		
59	10	20	10	19	1	1	2	12	492	567	1030		
60	15	60	10	17	1	1	2	14	428	505	943		
61	45	65	10	9	1	1	2	5	438	315	725		
62	65	35	10	3	1	1	2	2	470	578	1000		
63	65	20	10	6	1	1	2	8	425	622	1072		
64	45	30	10	17	1	1	3	1	412	177	657	505	965
65	35	40	10	16	1	1	2	2	418	583	1019		
66	41	37	10	16	1	1	1	6	460				
67	64	42	10	9	1	1	2	4	498	594	1051		
68	40	60	10	21	1	1	3	8	473	285	721	525	1024
69	31	52	10	27	1	1	2	9	463	607	1090		
70	35	69	10	23	1	1	2	17	423	278	688		
71	65	55	10	14	1	1	2	18	515	595	1014		
72	63	65	10	8	1	1	2	11	465	604	1035		
73	2	60	10	5	1	1	2	19	457	564	991		
74	20	20	10	8	1	1	2	19	498	676	1167		
75	5	5	10	16	1	1	2	9	460	580	1059		
76	60	12	10	31	1	1	2	19	439	508	967		
77	23	3	10	7	1	1	2	1	427	551	966		
78	8	56	10	27	1	1	2	16	511	594	1061		
79	6	68	10	30	1	1	2	16	503	637	1064		
80	47	47	10	13	1	1	3	0	246	13	468	656	1065
81	49	58	10	10	1	1	2	18	464	527	950		
82	27	43	10	9	1	1	2	9	497	589	1029		
83	37	31	10	14	1	1	3	4	423	248	656	595	1041
84	57	29	10	18	1	1	1	16	474				
85	63	23	10	2	1	1	2	16	501	662	1158		
86	21	24	10	28	1	1	2	5	463	539	1003		
87	12	24	10	13	1	1	2	5	497	496	954		
88	24	58	10	19	1	1	3	0	419	221	649	502	985
89	67	5	10	25	1	1	2	4	500	604	1013		
90	37	47	10	6	1	1	2	5	442	574	1033		
91	49	42	10	13	1	1	2	9	444	641	1053		
92	53	43	10	14	1	1	2	6	493	652	1134		
93	61	52	10	3	1	1	2	2	451	484	968		
94	57	48	10	23	1	1	2	5	437	539	941		
95	56	37	10	6	1	1	2	9	420	550	1041		
96	55	54	10	26	1	1	2	17	494	673	1107		
97	4	18	10	35	1	1	2	17	471	593	1090		
98	26	52	10	9	1	1	2	2	443	569	984		
99	26	35	10	15	1	1	2	2	405	456	914		
100	31	67	10	3	1	1	3	19	451	236	700	556	1006
