4	14	100	1										
0	200												
0	40	50	0	0	0	0	0	240					
1	25	85	10	20	1	1	1	13	45				
2	22	75	10	30	1	1	2	27	109	142	224		
3	22	85	10	10	1	1	2	58	100	171	270		
4	20	80	10	40	1	1	2	2	40	86	163		
5	20	85	10	20	1	1	2	38	83	121	164		
6	18	75	10	20	1	1	2	27	120	163	248		
7	15	75	10	20	1	1	2	49	82	181	253		
8	15	80	10	10	1	1	1	45	99				
9	10	35	10	20	1	1	2	25	116	179	246		
10	10	40	10	30	1	1	1	43	94				
11	8	40	10	40	1	1	1	73	130				
12	8	45	10	20	1	1	2	13	83	116	178		
13	5	35	10	10	1	1	2	77	110	193	235		
14	5	45	10	10	1	1	2	23	78	142	204		
15	2	40	10	20	1	1	1	70	109				
16	0	40	10	20	1	1	1	58	99				
17	0	45	10	20	1	1	2	21	55	119	196		
18	44	5	10	20	1	1	1	34	79				
19	42	10	10	40	1	1	2	63	162	228	319		
20	42	15	10	10	1	1	2	6	83	117	173		
21	40	5	10	10	1	1	2	60	115	172	243		
22	40	15	10	40	1	1	1	57	134				
23	38	5	10	30	1	1	2	59	158	194	231		
24	38	15	10	10	1	1	2	40	110	159	241		
25	35	5	10	20	1	1	2	62	98	128	168		
26	95	30	10	30	1	1	1	28	72				
27	95	35	10	20	1	1	1	39	121				
28	92	30	10	10	1	1	3	11	78	139	171	233	323
29	90	35	10	10	1	1	1	55	113				
30	88	30	10	10	1	1	1	15	92				
31	88	35	10	20	1	1	2	48	106	164	240		
32	87	30	10	10	1	1	1	14	87				
33	85	25	10	10	1	1	2	69	105	175	244		
34	85	35	10	30	1	1	2	15	72	137	198		
35	67	85	10	20	1	1	1	18	50				
36	65	85	10	40	1	1	2	52	147	201	275		
37	65	82	10	10	1	1	1	1	80				
38	62	80	10	30	1	1	2	73	134	173	243		
39	60	80	10	10	1	1	2	41	126	196	269		
40	60	85	10	30	1	1	1	50	111				
41	58	75	10	20	1	1	1	50	102				
42	55	80	10	10	1	1	2	22	58	109	193		
43	55	85	10	20	1	1	2	21	73	107	189		
44	55	82	10	10	1	1	1	65	160				
45	20	82	10	10	1	1	2	77	159	217	271		
46	18	80	10	10	1	1	1	71	104				
47	2	45	10	10	1	1	2	58	131	188	263		
48	42	5	10	10	1	1	1	25	86				
49	42	12	10	10	1	1	1	11	43				
50	72	35	10	30	1	1	1	52	128				
51	55	20	10	19	1	1	1	67	112				
52	25	30	10	3	1	1	2	14	51	135	224		
53	20	50	10	5	1	1	2	73	142	210	295		
54	55	60	10	16	1	1	1	69	138				
55	30	60	10	16	1	1	3	36	97	138	182	217	289
56	50	35	10	19	1	1	2	7	90	178	225		
57	30	25	10	23	1	1	2	16	69	142	191		
58	15	10	10	20	1	1	2	14	77	133	187		
59	10	20	10	19	1	1	2	40	72	169	268		
60	15	60	10	17	1	1	2	25	118	190	230		
61	45	65	10	9	1	1	1	2	66				
62	65	35	10	3	1	1	1	78	130				
63	65	20	10	6	1	1	2	62	122	161	197		
64	45	30	10	17	1	1	2	30	104	171	242		
65	35	40	10	16	1	1	2	29	76	106	167		
66	41	37	10	16	1	1	1	5	50				
67	64	42	10	9	1	1	1	33	72				
68	40	60	10	21	1	1	2	40	89	170	249		
69	31	52	10	27	1	1	2	67	147	236	292		
70	35	69	10	23	1	1	2	12	52	147	217		
71	65	55	10	14	1	1	2	14	98	133	183		
72	63	65	10	8	1	1	2	16	94	148	231		
73	2	60	10	5	1	1	2	46	131	224	261		
74	20	20	10	8	1	1	2	30	86	183	272		
75	5	5	10	16	1	1	2	3	99	143	186		
76	60	12	10	31	1	1	3	35	97	141	182	231	301
77	23	3	10	7	1	1	1	2	51				
78	8	56	10	27	1	1	2	28	89	181	230		
79	6	68	10	30	1	1	2	31	109	148	181		
80	47	47	10	13	1	1	1	38	91				
81	49	58	10	10	1	1	2	12	96	126	159		
82	27	43	10	9	1	1	2	6	100	160	217		
83	37	31	10	14	1	1	2	50	136	178	252		
84	57	29	10	18	1	1	2	13	46	127	222		
85	63	23	10	2	1	1	1	30	110				
86	21	24	10	28	1	1	1	13	58				
87	12	24	10	13	1	1	2	8	99	147	200		
88	24	58	10	19	1	1	1	54	134				
89	67	5	10	25	1	1	1	31	76				
90	37	47	10	6	1	1	2	3	72	139	212		
91	49	42	10	13	1	1	2	26	124	213	247		
92	53	43	10	14	1	1	1	48	83				
93	61	52	10	3	1	1	1	63	114				
94	57	48	10	23	1	1	2	52	111	197	246		
95	56	37	10	6	1	1	1	61	116				
96	55	54	10	26	1	1	1	25	93				
97	4	18	10	35	1	1	2	17	112	163	233		
98	26	52	10	9	1	1	2	30	64	123	199		
99	26	35	10	15	1	1	2	29	60	128	220		
100	31	67	10	3	1	1	2	10	43	137	178		
