4	10	100	1												
0	200														
0	40	50	0	0	0	0	0	1236							
1	45	68	90	10	1	1	2	3	117	696	998				
2	45	70	90	30	1	1	4	15	252	507	1003	635	755	1145	1313
3	42	66	90	10	1	1	3	7	308	453	712	1083	1195		
4	42	68	90	10	1	1	2	4	294	515	807				
5	42	65	90	10	1	1	1	15	166						
6	40	69	90	20	1	1	3	15	254	447	625	940	1248		
7	40	66	90	20	1	1	2	2	499	828	1069				
8	38	68	90	20	1	1	2	9	321	546	663				
9	38	70	90	10	1	1	4	7	236	334	620	546	1012	1177	1508
10	35	66	90	10	1	1	1	0	249						
11	35	69	90	10	1	1	4	15	183	309	459	427	748	1033	1249
12	25	85	90	20	1	1	3	3	212	449	839	1046	1174		
13	22	75	90	30	1	1	2	8	194	630	940				
14	22	85	90	10	1	1	3	17	433	727	1032	1166	1539		
15	20	80	90	40	1	1	4	15	259	357	459	517	851	1072	1391
16	20	85	90	40	1	1	2	14	400	798	1292				
17	18	75	90	20	1	1	3	11	224	528	858	1069	1467		
18	15	75	90	20	1	1	3	15	152	257	416	499	697		
19	15	80	90	10	1	1	2	5	248	304	702				
20	30	50	90	10	1	1	2	10	404	519	676				
21	30	52	90	20	1	1	3	9	455	718	905	753	1127		
22	28	52	90	20	1	1	2	3	372	723	973				
23	28	55	90	10	1	1	2	13	356	510	771				
24	25	50	90	10	1	1	3	17	187	635	773	1106	1433		
25	25	52	90	40	1	1	2	16	167	70	324				
26	25	55	90	10	1	1	2	10	291	470	854				
27	23	52	90	10	1	1	4	0	106	112	466	544	737	1100	1576
28	23	55	90	20	1	1	3	8	332	517	623	716	904		
29	20	50	90	10	1	1	4	18	298	228	536	451	782	1114	1278
30	20	55	90	10	1	1	4	6	339	300	654	691	972	1203	1335
31	10	35	90	20	1	1	3	5	142	363	773	1001	1359		
32	10	40	90	30	1	1	3	1	403	573	997	876	1012		
33	8	40	90	40	1	1	2	19	416	680	918				
34	8	45	90	20	1	1	2	12	471	830	1222				
35	5	35	90	10	1	1	3	1	226	381	496	425	581		
36	5	45	90	10	1	1	3	0	363	800	990	1133	1401		
37	2	40	90	20	1	1	1	15	454						
38	0	40	90	30	1	1	2	18	344	666	1082				
39	0	45	90	20	1	1	3	9	415	599	883	1226	1393		
40	35	30	90	10	1	1	4	5	144	136	450	586	1019	1201	1435
41	35	32	90	10	1	1	3	9	286	525	699	1178	1430		
42	33	32	90	20	1	1	1	19	323						
43	33	35	90	10	1	1	2	3	486	949	1333				
44	32	30	90	10	1	1	2	9	204	356	468				
45	30	30	90	10	1	1	2	12	506	920	1192				
46	30	32	90	30	1	1	2	9	161	394	746				
47	30	35	90	10	1	1	3	10	347	548	895	1003	1249		
48	28	30	90	10	1	1	3	5	109	238	428	590	736		
49	28	35	90	10	1	1	2	14	280	929	1139				
50	26	32	90	10	1	1	2	14	395	817	1079				
51	25	30	90	10	1	1	3	17	269	605	873	1031	1321		
52	25	35	90	10	1	1	4	15	371	588	762	740	1142	1078	1211
53	44	5	90	20	1	1	3	15	360	184	644	500	830		
54	42	10	90	40	1	1	3	7	261	451	567	745	1185		
55	42	15	90	10	1	1	2	18	201	461	747				
56	40	5	90	30	1	1	3	4	168	228	412	379	709		
57	40	15	90	40	1	1	3	15	127	368	650	590	802		
58	38	5	90	30	1	1	3	0	353	730	1111	1228	1483		
59	38	15	90	10	1	1	3	6	132	480	770	932	1344		
60	35	5	90	20	1	1	2	0	370	11	114				
61	50	30	90	10	1	1	2	8	266	159	617				
62	50	35	90	20	1	1	3	12	366	668	837	1083	1387		
63	50	40	90	50	1	1	3	2	395	647	1038	1224	1396		
64	48	30	90	10	1	1	3	6	147	294	497	870	1256		
65	48	40	90	10	1	1	2	11	402	750	865				
66	47	35	90	10	1	1	3	8	179	672	975	1100	1330		
67	47	40	90	10	1	1	4	1	145	361	702	674	1036	1120	1344
68	45	30	90	10	1	1	2	4	426	576	740				
69	45	35	90	10	1	1	2	3	410	639	958				
70	95	30	90	30	1	1	2	4	481	704	1035				
71	95	35	90	20	1	1	2	8	371	476	972				
72	53	30	90	10	1	1	3	10	467	305	657	902	1185		
73	92	30	90	10	1	1	2	3	155	281	749				
74	53	35	90	50	1	1	4	2	131	331	821	587	714	1187	1329
75	45	65	90	20	1	1	4	4	181	300	711	740	1140	979	1215
76	90	35	90	10	1	1	2	6	343	806	1144				
77	88	30	90	10	1	1	2	7	503	363	855				
78	88	35	90	20	1	1	2	18	271	408	744				
79	87	30	90	10	1	1	3	3	483	460	940	901	1131		
80	85	25	90	10	1	1	2	12	455	736	1041				
81	85	35	90	30	1	1	1	17	243						
82	75	55	90	20	1	1	1	11	501						
83	72	55	90	10	1	1	2	0	171	249	355				
84	70	58	90	20	1	1	2	3	339	261	721				
85	68	60	90	30	1	1	2	3	129	581	878				
86	66	55	90	10	1	1	3	8	181	113	299	547	912		
87	65	55	90	20	1	1	2	13	440	674	863				
88	65	60	90	30	1	1	4	13	336	434	920	804	941	1060	1375
89	63	58	90	10	1	1	3	7	423	706	834	887	1172		
90	60	55	90	10	1	1	3	8	292	468	905	1189	1372		
91	60	60	90	10	1	1	3	13	443	616	788	796	930		
92	67	85	90	20	1	1	2	16	350	230	590				
93	65	85	90	40	1	1	3	19	443	609	1005	1116	1495		
94	65	82	90	10	1	1	3	12	217	372	543	699	915		
95	62	80	90	30	1	1	3	11	219	396	767	1202	1321		
96	60	80	90	10	1	1	2	4	253	582	796				
97	60	85	90	30	1	1	2	4	491	735	873				
98	58	75	90	20	1	1	2	4	373	660	910				
99	55	80	90	10	1	1	2	10	347	589	938				
100	55	85	90	20	1	1	2	19	167	635	759				
