4	6	100	1														
0	700																
0	40	50	0	0	0	0	0	3390									
1	52	75	90	10	1	1	3	112	226	313	616	703	940				
2	45	70	90	30	1	1	3	116	499	598	988	1063	1401				
3	62	69	90	10	1	1	4	77	336	419	531	604	799	873	1059		
4	60	66	90	10	1	1	3	535	686	753	1216	1275	1692				
5	42	65	90	10	1	1	3	365	673	754	876	975	1317				
6	16	42	90	20	1	1	3	389	630	724	972	1048	1276				
7	58	70	90	20	1	1	4	212	329	395	710	805	1064	1142	1452		
8	34	60	90	20	1	1	3	32	318	370	619	677	1164				
9	28	70	90	10	1	1	5	245	566	639	855	908	1202	1295	1446	1504	1713
10	35	66	90	10	1	1	5	47	284	367	574	634	932	1003	1189	1288	1599
11	35	69	90	10	1	1	5	349	802	886	1180	1248	1382	1465	1589	1676	1920
12	25	85	90	20	1	1	4	372	630	680	901	986	1358	1457	1850		
13	22	75	90	30	1	1	5	65	205	269	599	677	998	1085	1389	1458	1669
14	22	85	90	10	1	1	3	100	510	572	677	744	926				
15	20	80	90	40	1	1	3	337	736	813	1207	1258	1415				
16	20	85	90	40	1	1	4	315	761	831	1018	1076	1451	1510	1879		
17	18	75	90	20	1	1	4	413	674	744	1111	1191	1345	1438	1608		
18	15	75	90	20	1	1	3	386	834	892	1225	1315	1466				
19	15	80	90	10	1	1	4	307	484	569	874	924	1317	1378	1491		
20	30	50	90	10	1	1	5	447	923	990	1345	1416	1740	1825	2013	2110	2217
21	30	56	90	20	1	1	4	393	860	918	1071	1151	1483	1559	1978		
22	28	52	90	20	1	1	4	221	554	635	916	982	1114	1189	1543		
23	14	66	90	10	1	1	3	526	736	818	1039	1102	1330				
24	25	50	90	10	1	1	5	61	185	275	748	835	1263	1330	1818	1871	2135
25	22	66	90	40	1	1	5	34	244	338	796	882	1230	1299	1658	1730	2011
26	8	62	90	10	1	1	3	212	492	543	670	727	882				
27	23	52	90	10	1	1	4	29	392	484	674	729	997	1089	1262		
28	4	55	90	20	1	1	5	383	882	971	1438	1491	1813	1879	2297	2390	2717
29	20	50	90	10	1	1	5	313	594	652	836	890	1233	1321	1659	1721	1860
30	20	55	90	10	1	1	5	227	669	733	915	991	1339	1411	1760	1819	2108
31	10	35	90	20	1	1	4	643	895	970	1086	1184	1681	1739	2222		
32	10	40	90	30	1	1	5	219	682	762	924	992	1237	1311	1506	1562	1674
33	8	40	90	40	1	1	3	414	908	997	1269	1325	1460				
34	8	45	90	20	1	1	4	259	612	688	1025	1087	1434	1506	1753		
35	5	35	90	10	1	1	3	153	355	410	539	609	762				
36	5	45	90	10	1	1	5	345	555	641	1022	1112	1374	1460	1866	1935	2373
37	2	40	90	20	1	1	5	400	668	725	1015	1093	1256	1338	1812	1871	2282
38	0	40	90	30	1	1	3	366	499	559	934	1001	1404				
39	0	45	90	20	1	1	4	390	807	902	1042	1111	1583	1675	1926		
40	36	18	90	10	1	1	5	254	707	804	1141	1200	1316	1412	1595	1667	1953
41	35	32	90	10	1	1	3	391	572	632	843	894	1105				
42	33	32	90	20	1	1	5	239	521	615	828	878	1231	1315	1696	1748	2003
43	33	35	90	10	1	1	3	426	672	738	864	945	1235				
44	32	20	90	10	1	1	5	35	197	275	378	432	902	973	1231	1321	1779
45	30	30	90	10	1	1	4	117	469	544	846	898	1144	1241	1409		
46	34	25	90	30	1	1	5	493	652	711	963	1021	1207	1300	1626	1692	1833
47	30	35	90	10	1	1	3	485	632	689	1062	1131	1322				
48	36	40	90	10	1	1	5	25	349	425	773	845	1016	1115	1418	1471	1701
49	48	20	90	10	1	1	5	51	195	259	600	689	913	983	1414	1477	1840
50	26	32	90	10	1	1	5	109	289	357	507	566	973	1039	1358	1455	1856
51	25	30	90	10	1	1	3	209	540	607	727	780	1057				
52	25	35	90	10	1	1	4	290	653	703	1199	1293	1538	1610	1927		
53	44	5	90	20	1	1	5	35	387	444	596	679	1147	1203	1332	1426	1553
