4	3	100	1														
0	1000																
0	40	50	0	0	0	0	0	960									
1	25	85	10	20	1	1	3	22	129	216	417	504	672				
2	22	75	10	30	1	1	3	23	264	363	608	683	902				
3	22	85	10	10	1	1	4	15	194	277	383	456	603	677	820		
4	20	80	10	40	1	1	3	108	233	300	581	640	898				
5	20	85	10	20	1	1	4	73	277	358	469	568	789	856	983		
6	18	75	10	20	1	1	4	121	295	371	535	587	781	857	1019		
7	15	75	10	20	1	1	4	79	284	357	489	557	666	764	873		
8	15	80	10	10	1	1	4	17	129	192	467	553	686	739	907		
9	10	35	10	20	1	1	4	29	170	246	432	521	820	895	1171		
10	10	40	10	30	1	1	3	8	183	251	485	564	814				
11	8	40	10	40	1	1	4	41	250	334	435	521	764	851	1148		
12	8	45	10	20	1	1	3	78	197	274	430	505	720				
13	5	35	10	10	1	1	5	54	209	297	415	465	594	654	803	865	1036
14	5	45	10	10	1	1	4	19	227	299	406	479	752	822	965		
15	2	40	10	20	1	1	4	83	263	333	566	646	773	866	1001		
16	0	40	10	20	1	1	3	78	352	410	626	716	841				
17	0	45	10	20	1	1	4	62	200	285	487	537	783	844	950		
18	44	5	10	20	1	1	3	90	378	445	672	743	955				
19	42	10	10	40	1	1	3	83	299	375	634	713	936				
20	42	15	10	10	1	1	4	86	276	342	458	533	760	823	941		
21	40	5	10	10	1	1	4	88	248	311	475	528	779	875	993		
22	40	15	10	40	1	1	4	8	190	253	512	606	716	797	1076		
23	38	5	10	30	1	1	4	54	283	355	545	617	759	812	974		
24	38	15	10	10	1	1	4	31	139	210	478	537	658	746	1015		
25	35	5	10	20	1	1	4	109	222	300	465	553	827	900	1090		
26	95	30	10	30	1	1	4	81	197	251	503	594	744	810	1081		
27	95	35	10	20	1	1	4	64	252	319	456	553	729	804	912		
28	92	30	10	10	1	1	4	44	325	405	536	604	776	850	997		
29	90	35	10	10	1	1	4	107	293	349	466	547	740	819	995		
30	88	30	10	10	1	1	5	35	137	190	335	391	514	601	784	859	1014
31	88	35	10	20	1	1	3	55	302	390	651	743	988				
32	87	30	10	10	1	1	3	128	342	430	658	722	859				
33	85	25	10	10	1	1	3	94	302	389	530	610	780				
34	85	35	10	30	1	1	4	13	228	324	604	672	849	947	1217		
35	67	85	10	20	1	1	3	28	167	240	525	583	772				
36	65	85	10	40	1	1	4	38	253	316	458	546	652	719	910		
37	65	82	10	10	1	1	4	86	363	448	549	618	856	912	1020		
38	62	80	10	30	1	1	4	9	234	307	474	563	787	839	970		
39	60	80	10	10	1	1	3	126	341	410	526	620	806				
40	60	85	10	30	1	1	4	86	313	388	522	590	792	850	960		
41	58	75	10	20	1	1	4	77	210	265	540	602	768	853	976		
42	55	80	10	10	1	1	4	31	159	245	422	473	685	761	985		
43	55	85	10	20	1	1	4	116	228	281	403	467	687	776	938		
44	55	82	10	10	1	1	4	90	272	362	517	575	715	783	908		
45	20	82	10	10	1	1	4	42	257	324	434	487	675	757	932		
46	18	80	10	10	1	1	4	2	300	394	566	638	846	927	1194		
47	2	45	10	10	1	1	3	92	376	432	546	640	753				
48	42	5	10	10	1	1	3	133	419	478	766	854	994				
49	42	12	10	10	1	1	3	57	225	320	427	504	754				
50	72	35	10	30	1	1	4	81	244	320	601	655	824	893	1191		
