4	10	100	1														
0	200																
0	40	50	0	0	0	0	0	1236									
1	45	68	90	10	1	1	2	3	110	747	947						
2	45	70	90	30	1	1	3	15	183	353	463	635	769				
3	42	66	90	10	1	1	4	10	229	368	538	641	763	886	1121		
4	42	68	90	10	1	1	3	9	152	264	403	533	789				
5	42	65	90	10	1	1	4	15	184	307	446	599	803	965	1076		
6	40	69	90	20	1	1	3	2	300	457	627	815	989				
7	40	66	90	20	1	1	2	9	215	346	454						
8	38	68	90	20	1	1	4	7	171	194	386	323	606	722	937		
9	38	70	90	10	1	1	2	0	174	331	623						
10	35	66	90	10	1	1	1	11	265								
11	35	69	90	10	1	1	2	9	167	273	470						
12	25	85	90	20	1	1	1	5	280								
13	22	75	90	30	1	1	2	6	251	728	842						
14	22	85	90	10	1	1	2	9	244	365	506						
15	20	80	90	40	1	1	3	19	224	307	509	412	670				
16	20	85	90	40	1	1	3	1	237	196	430	343	518				
17	18	75	90	20	1	1	3	11	261	415	594	611	771				
18	15	75	90	20	1	1	2	14	250	475	721						
19	15	80	90	10	1	1	4	2	251	408	527	682	838	989	1204		
20	30	50	90	10	1	1	3	7	162	339	457	558	687				
21	30	52	90	20	1	1	2	7	148	865	1015						
22	28	52	90	20	1	1	4	14	213	327	535	679	786	712	984		
23	28	55	90	10	1	1	3	8	151	267	504	638	872				
24	25	50	90	10	1	1	1	8	183								
25	25	52	90	40	1	1	3	8	241	402	529	715	850				
26	25	55	90	10	1	1	2	11	285	554	770						
27	23	52	90	10	1	1	2	16	141	201	377						
28	23	55	90	20	1	1	2	10	200	449	691						
29	20	50	90	10	1	1	3	0	103	287	433	598	886				
30	20	55	90	10	1	1	3	11	182	304	488	589	831				
31	10	35	90	20	1	1	5	18	208	321	536	496	700	694	826	1005	1226
32	10	40	90	30	1	1	3	6	222	385	575	707	823				
33	8	40	90	40	1	1	4	1	204	381	536	611	775	700	860		
34	8	45	90	20	1	1	2	1	252	445	563						
35	5	35	90	10	1	1	4	14	278	412	706	812	994	1121	1380		
36	5	45	90	10	1	1	1	17	296								
37	2	40	90	20	1	1	3	12	258	403	582	703	893				
38	0	40	90	30	1	1	2	1	163	276	383						
39	0	45	90	20	1	1	1	13	245								
40	35	30	90	10	1	1	2	16	161	201	385						
41	35	32	90	10	1	1	2	16	152	74	328						
42	33	32	90	20	1	1	4	18	231	386	644	823	936	1092	1257		
43	33	35	90	10	1	1	4	9	262	383	575	735	868	1027	1143		
44	32	30	90	10	1	1	4	5	124	309	575	695	862	1024	1180		
45	30	30	90	10	1	1	3	8	232	350	544	682	851				
46	30	32	90	30	1	1	4	10	118	314	612	729	1020	1210	1452		
47	30	35	90	10	1	1	3	12	143	279	451	1053	1199				
48	28	30	90	10	1	1	3	2	108	306	470	552	774				
49	28	35	90	10	1	1	3	1	258	404	530	921	1147				
50	26	32	90	10	1	1	3	10	228	353	576	762	934				
51	25	30	90	10	1	1	3	5	107	214	359	695	817				
52	25	35	90	10	1	1	2	14	197	864	1018						
53	44	5	90	20	1	1	4	14	254	280	548	434	615	787	1040		
54	42	10	90	40	1	1	2	8	279	426	644						
55	42	15	90	10	1	1	2	11	142	461	747						
56	40	5	90	30	1	1	4	3	258	250	390	366	524	692	900		
57	40	15	90	40	1	1	5	12	182	339	597	609	783	787	907	1045	1331
58	38	5	90	30	1	1	4	17	309	468	643	747	1037	1157	1296		
59	38	15	90	10	1	1	4	8	201	321	453	580	795	922	1064		
60	35	5	90	20	1	1	1	9	264								
61	50	30	90	10	1	1	2	17	173	273	499						
62	50	35	90	20	1	1	3	7	245	358	466	628	801				
63	50	40	90	50	1	1	2	9	176	811	1035						
64	48	30	90	10	1	1	4	1	132	289	390	498	783	926	1105		
65	48	40	90	10	1	1	5	12	273	390	616	697	831	767	968	1073	1246
66	47	35	90	10	1	1	4	2	248	386	631	752	888	1044	1177		
67	47	40	90	10	1	1	5	6	126	237	388	556	799	767	943	921	1049
68	45	30	90	10	1	1	3	0	212	365	589	733	868				
69	45	35	90	10	1	1	3	6	302	487	599	706	828				
70	95	30	90	30	1	1	3	6	164	346	605	770	952				
71	95	35	90	20	1	1	3	4	265	241	413	377	509				
72	53	30	90	10	1	1	4	10	149	324	488	609	897	1027	1242		
73	92	30	90	10	1	1	2	8	177	459	571						
74	53	35	90	50	1	1	2	8	239	340	638						
75	45	65	90	20	1	1	3	10	288	471	662	827	1053				
76	90	35	90	10	1	1	2	3	129	90	374						
77	88	30	90	10	1	1	4	2	116	305	418	462	756	611	732		
78	88	35	90	20	1	1	4	4	142	246	501	643	811	1001	1108		
79	87	30	90	10	1	1	4	11	220	379	542	695	976	1085	1254		
80	85	25	90	10	1	1	4	19	196	334	488	647	936	1078	1196		
81	85	35	90	30	1	1	4	6	145	340	599	784	1067	1218	1447		
82	75	55	90	20	1	1	2	9	268	379	534						
83	72	55	90	10	1	1	2	17	180	232	372						
84	70	58	90	20	1	1	5	2	221	325	460	351	631	564	667	785	1003
85	68	60	90	30	1	1	3	3	116	304	502	501	667				
86	66	55	90	10	1	1	2	13	195	90	322						
87	65	55	90	20	1	1	1	16	307								
88	65	60	90	30	1	1	4	6	150	332	606	563	791	762	916		
89	63	58	90	10	1	1	4	1	237	390	674	648	892	870	979		
90	60	55	90	10	1	1	4	9	182	305	587	694	812	958	1234		
91	60	60	90	10	1	1	3	3	271	417	558	732	994				
92	67	85	90	20	1	1	4	16	196	314	544	652	788	946	1078		
93	65	85	90	40	1	1	5	17	247	195	441	443	705	821	1069	1171	1410
94	65	82	90	10	1	1	3	5	221	338	567	696	823				
95	62	80	90	30	1	1	2	5	289	488	706						
96	60	80	90	10	1	1	3	0	138	260	527	650	915				
97	60	85	90	30	1	1	3	5	150	152	294	346	531				
98	58	75	90	20	1	1	2	0	172	668	902						
99	55	80	90	10	1	1	1	5	180								
100	55	85	90	20	1	1	3	12	221	367	538	736	860				
