4	3	100	1																
0	1000																		
0	40	50	0	0	0	0	0	960											
1	25	85	10	20	1	1	5	15	116	203	328	415	532	617	719	805	913		
2	22	75	10	30	1	1	6	48	177	246	363	414	519	580	713	773	896	955	1079
3	22	85	10	10	1	1	5	59	161	260	390	457	563	631	759	825	969		
4	20	80	10	40	1	1	5	50	195	253	381	433	556	608	726	784	932		
5	20	85	10	20	1	1	6	5	129	222	328	386	499	566	702	765	868	942	1075
6	18	75	10	20	1	1	5	95	221	315	454	528	653	707	841	894	1012		
7	15	75	10	20	1	1	5	29	156	240	340	426	561	648	797	851	956		
8	15	80	10	10	1	1	6	26	163	217	336	393	531	593	693	760	870	957	1069
9	10	35	10	20	1	1	5	83	205	265	388	472	592	675	783	851	960		
10	10	40	10	30	1	1	5	64	194	250	370	428	558	612	755	833	976		
11	8	40	10	40	1	1	5	43	152	237	362	412	548	609	710	807	949		
12	8	45	10	20	1	1	5	68	179	276	376	471	593	649	777	856	964		
13	5	35	10	10	1	1	5	43	159	213	344	425	541	595	720	808	921		
14	5	45	10	10	1	1	5	78	224	311	452	519	667	720	840	903	1042		
15	2	40	10	20	1	1	5	86	230	316	447	516	648	720	842	914	1024		
16	0	40	10	20	1	1	6	3	106	163	269	351	484	545	647	718	860	919	1024
17	0	45	10	20	1	1	5	95	233	328	456	533	672	761	864	942	1058		
18	44	5	10	20	1	1	5	79	191	257	399	463	573	649	780	852	983		
19	42	10	10	40	1	1	5	33	142	239	358	433	535	633	782	840	987		
20	42	15	10	10	1	1	5	35	153	227	338	394	495	594	710	781	911		
21	40	5	10	10	1	1	6	59	185	253	365	415	537	598	710	765	868	938	1044
22	40	15	10	40	1	1	5	77	197	283	421	490	632	703	845	918	1047		
23	38	5	10	30	1	1	5	66	193	280	390	470	587	665	804	899	1004		
24	38	15	10	10	1	1	5	36	155	253	395	463	607	704	833	892	994		
25	35	5	10	20	1	1	5	43	181	245	362	443	587	672	772	841	975		
26	95	30	10	30	1	1	5	35	141	194	325	398	514	603	734	786	893		
27	95	35	10	20	1	1	5	88	216	285	389	483	604	685	825	883	1014		
28	92	30	10	10	1	1	5	35	160	218	320	406	553	639	746	805	924		
29	90	35	10	10	1	1	5	68	173	230	364	433	544	622	758	839	940		
30	88	30	10	10	1	1	5	94	219	272	388	443	585	665	768	833	947		
31	88	35	10	20	1	1	5	19	159	215	323	411	529	606	715	802	918		
32	87	30	10	10	1	1	5	4	119	191	308	376	479	550	682	732	881		
33	85	25	10	10	1	1	5	15	121	204	350	406	509	603	706	802	907		
34	85	35	10	30	1	1	5	18	165	253	363	430	532	583	704	791	936		
35	67	85	10	20	1	1	5	36	149	228	375	446	550	609	756	845	961		
36	65	85	10	40	1	1	5	81	196	294	404	460	589	641	749	801	901		
37	65	82	10	10	1	1	5	86	195	248	361	435	542	608	752	822	931		
38	62	80	10	30	1	1	5	83	199	262	403	485	613	697	824	920	1024		
39	60	80	10	10	1	1	5	75	211	284	402	463	608	661	765	838	982		
40	60	85	10	30	1	1	5	8	117	196	304	386	527	617	759	846	994		
41	58	75	10	20	1	1	5	55	191	254	383	441	573	637	743	839	946		
42	55	80	10	10	1	1	5	65	194	246	355	416	557	618	759	820	938		
43	55	85	10	20	1	1	6	9	119	170	288	348	481	545	663	740	869	936	1067
44	55	82	10	10	1	1	5	79	195	266	402	487	589	654	784	838	957		
45	20	82	10	10	1	1	5	71	173	247	352	428	573	637	771	835	949		
46	18	80	10	10	1	1	5	89	203	293	400	482	590	667	788	886	1029		
47	2	45	10	10	1	1	5	1	130	188	329	421	569	635	771	846	995		
48	42	5	10	10	1	1	5	86	201	260	373	438	570	621	738	809	948		
49	42	12	10	10	1	1	5	29	151	225	341	401	531	596	735	828	931		
50	72	35	10	30	1	1	5	47	153	229	345	413	558	630	733	791	892		
51	55	20	10	19	1	1	5	13	143	206	329	399	506	570	695	774	921		
52	25	30	10	3	1	1	5	47	192	253	370	466	576	656	776	861	1009		
53	20	50	10	5	1	1	5	93	240	300	415	477	613	678	778	857	964		
54	55	60	10	16	1	1	5	79	182	241	383	482	610	685	804	859	996		
55	30	60	10	16	1	1	5	24	135	234	361	446	583	642	743	819	966		
56	50	35	10	19	1	1	5	86	216	298	440	496	620	694	833	909	1020		
57	30	25	10	23	1	1	5	65	189	241	375	450	583	671	778	868	1014		
58	15	10	10	20	1	1	5	48	182	257	359	446	565	637	762	825	947		
59	10	20	10	19	1	1	5	35	156	234	377	473	600	686	833	932	1059		
60	15	60	10	17	1	1	5	62	198	272	385	469	597	666	770	849	989		
61	45	65	10	9	1	1	5	53	171	247	371	422	540	626	767	860	992		
62	65	35	10	3	1	1	5	22	170	262	389	460	599	664	809	900	1035		
63	65	20	10	6	1	1	5	0	105	194	311	408	548	642	770	821	928		
64	45	30	10	17	1	1	6	6	125	177	313	381	519	582	693	767	867	930	1060
65	35	40	10	16	1	1	5	55	178	252	386	483	608	676	811	906	1027		
66	41	37	10	16	1	1	5	34	147	238	368	463	608	669	791	864	972		
67	64	42	10	9	1	1	5	51	186	285	403	456	569	636	769	862	977		
68	40	60	10	21	1	1	5	86	219	306	438	508	657	719	826	915	1052		
69	31	52	10	27	1	1	5	47	193	266	369	452	601	676	785	849	987		
