4	9	100	1										
0	200												
0	40	50	0	0	0	0	0	240					
1	25	85	10	20	1	1	1	3	144				
2	22	75	10	30	1	1	2	6	175	225	395		
3	22	85	10	10	1	1	2	14	160	215	394		
4	20	80	10	40	1	1	2	7	161	211	355		
5	20	85	10	20	1	1	2	9	158	212	360		
6	18	75	10	20	1	1	1	15	160				
7	15	75	10	20	1	1	2	15	168	220	367		
8	15	80	10	10	1	1	2	1	162	218	382		
9	10	35	10	20	1	1	2	7	152	205	367		
10	10	40	10	30	1	1	2	10	162	212	370		
11	8	40	10	40	1	1	1	6	167				
12	8	45	10	20	1	1	1	10	186				
13	5	35	10	10	1	1	2	9	155	208	349		
14	5	45	10	10	1	1	1	3	181				
15	2	40	10	20	1	1	2	7	169	223	374		
16	0	40	10	20	1	1	1	2	144				
17	0	45	10	20	1	1	2	3	153	206	375		
18	44	5	10	20	1	1	1	13	163				
19	42	10	10	40	1	1	1	4	152				
20	42	15	10	10	1	1	1	19	180				
21	40	5	10	10	1	1	1	10	185				
22	40	15	10	40	1	1	1	1	156				
23	38	5	10	30	1	1	2	15	169	222	385		
24	38	15	10	10	1	1	2	0	152	209	376		
25	35	5	10	20	1	1	1	14	193				
26	95	30	10	30	1	1	2	11	162	217	380		
27	95	35	10	20	1	1	2	7	158	215	358		
28	92	30	10	10	1	1	1	4	144				
29	90	35	10	10	1	1	1	5	159				
30	88	30	10	10	1	1	2	14	173	224	385		
31	88	35	10	20	1	1	1	17	174				
32	87	30	10	10	1	1	1	8	156				
33	85	25	10	10	1	1	3	13	159	88	244	212	359
34	85	35	10	30	1	1	2	8	174	230	375		
35	67	85	10	20	1	1	1	1	175				
36	65	85	10	40	1	1	2	11	173	224	370		
37	65	82	10	10	1	1	2	3	158	213	371		
38	62	80	10	30	1	1	2	0	169	221	362		
39	60	80	10	10	1	1	1	13	190				
40	60	85	10	30	1	1	2	4	160	210	378		
41	58	75	10	20	1	1	2	18	176	227	390		
42	55	80	10	10	1	1	1	12	175				
43	55	85	10	20	1	1	2	12	172	225	388		
44	55	82	10	10	1	1	1	1	166				
45	20	82	10	10	1	1	1	10	175				
46	18	80	10	10	1	1	1	15	166				
47	2	45	10	10	1	1	1	6	171				
48	42	5	10	10	1	1	1	1	171				
49	42	12	10	10	1	1	1	16	193				
50	72	35	10	30	1	1	1	19	188				
51	55	20	10	19	1	1	1	5	176				
52	25	30	10	3	1	1	1	17	192				
53	20	50	10	5	1	1	2	12	181	235	390		
54	55	60	10	16	1	1	1	9	157				
55	30	60	10	16	1	1	1	0	142				
56	50	35	10	19	1	1	2	13	158	126	292		
57	30	25	10	23	1	1	1	16	165				
58	15	10	10	20	1	1	1	3	147				
59	10	20	10	19	1	1	1	19	189				
60	15	60	10	17	1	1	2	1	163	216	387		
61	45	65	10	9	1	1	1	15	189				
62	65	35	10	3	1	1	2	12	158	128	270		
63	65	20	10	6	1	1	2	1	171	229	379		
64	45	30	10	17	1	1	3	4	157	116	276	213	364
65	35	40	10	16	1	1	3	9	166	140	294	219	366
66	41	37	10	16	1	1	2	10	151	210	389		
67	64	42	10	9	1	1	2	14	160	213	389		
68	40	60	10	21	1	1	2	7	171	118	272		
69	31	52	10	27	1	1	1	0	159				
70	35	69	10	23	1	1	1	19	171				
71	65	55	10	14	1	1	2	15	172	223	366		
72	63	65	10	8	1	1	1	7	172				
73	2	60	10	5	1	1	2	12	173	226	376		
74	20	20	10	8	1	1	2	5	145	76	224		
75	5	5	10	16	1	1	1	2	146				
76	60	12	10	31	1	1	1	5	174				
77	23	3	10	7	1	1	2	14	182	240	396		
78	8	56	10	27	1	1	1	16	185				
79	6	68	10	30	1	1	1	9	172				
80	47	47	10	13	1	1	2	11	157	112	288		
81	49	58	10	10	1	1	2	3	174	224	375		
82	27	43	10	9	1	1	3	4	171	96	260	224	394
83	37	31	10	14	1	1	2	2	165	224	400		
84	57	29	10	18	1	1	2	17	172	101	279		
85	63	23	10	2	1	1	3	11	166	99	245	216	394
86	21	24	10	28	1	1	1	9	186				
87	12	24	10	13	1	1	1	4	150				
88	24	58	10	19	1	1	2	4	155	205	356		
89	67	5	10	25	1	1	2	7	165	223	374		
90	37	47	10	6	1	1	3	14	154	129	269	207	374
91	49	42	10	13	1	1	2	12	166	114	256		
92	53	43	10	14	1	1	1	12	171				
93	61	52	10	3	1	1	2	1	147	202	342		
94	57	48	10	23	1	1	2	7	150	208	365		
95	56	37	10	6	1	1	2	12	177	232	378		
96	55	54	10	26	1	1	2	1	155	214	360		
97	4	18	10	35	1	1	2	14	159	210	365		
98	26	52	10	9	1	1	1	11	157				
99	26	35	10	15	1	1	3	6	150	113	281	201	351
100	31	67	10	3	1	1	3	4	149	92	254	206	361
