4	14	100	1										
0	200												
0	40	50	0	0	0	0	0	240					
1	25	85	10	20	1	1	2	9	40	99	149		
2	22	75	10	30	1	1	3	3	63	99	157	226	285
3	22	85	10	10	1	1	3	21	71	105	150	207	238
4	20	80	10	40	1	1	2	13	62	99	148		
5	20	85	10	20	1	1	2	54	115	176	219		
6	18	75	10	20	1	1	2	31	70	102	153		
7	15	75	10	20	1	1	3	59	113	157	192	236	288
8	15	80	10	10	1	1	3	31	73	104	152	203	245
9	10	35	10	20	1	1	3	34	85	133	169	213	244
10	10	40	10	30	1	1	2	33	93	134	178		
11	8	40	10	40	1	1	3	3	52	117	152	188	228
12	8	45	10	20	1	1	3	4	47	104	144	182	231
13	5	35	10	10	1	1	2	47	116	166	231		
14	5	45	10	10	1	1	2	3	48	92	148		
15	2	40	10	20	1	1	3	23	76	118	169	226	256
16	0	40	10	20	1	1	3	6	65	118	151	203	244
17	0	45	10	20	1	1	3	23	64	125	158	188	223
18	44	5	10	20	1	1	3	44	84	143	192	227	278
19	42	10	10	40	1	1	2	51	98	136	184		
20	42	15	10	10	1	1	3	9	66	103	159	205	250
21	40	5	10	10	1	1	3	24	80	134	169	233	270
22	40	15	10	40	1	1	2	34	98	134	187		
23	38	5	10	30	1	1	2	23	85	133	170		
24	38	15	10	10	1	1	3	44	102	133	163	226	265
25	35	5	10	20	1	1	3	38	94	146	190	228	274
26	95	30	10	30	1	1	2	55	103	138	191		
27	95	35	10	20	1	1	3	35	89	137	180	213	268
28	92	30	10	10	1	1	2	31	86	127	160		
29	90	35	10	10	1	1	3	38	80	120	162	194	254
30	88	30	10	10	1	1	2	44	106	149	217		
31	88	35	10	20	1	1	2	53	118	177	231		
32	87	30	10	10	1	1	3	27	72	110	158	200	248
33	85	25	10	10	1	1	2	8	39	95	130		
34	85	35	10	30	1	1	3	13	44	90	153	190	224
35	67	85	10	20	1	1	2	59	119	185	237		
36	65	85	10	40	1	1	2	52	104	152	212		
37	65	82	10	10	1	1	3	10	48	81	135	195	248
38	62	80	10	30	1	1	2	49	89	132	196		
39	60	80	10	10	1	1	2	37	78	132	183		
40	60	85	10	30	1	1	3	11	59	104	147	178	245
41	58	75	10	20	1	1	2	58	127	163	231		
42	55	80	10	10	1	1	2	36	72	116	160		
43	55	85	10	20	1	1	2	1	50	92	127		
44	55	82	10	10	1	1	3	25	79	112	173	221	256
45	20	82	10	10	1	1	3	37	88	132	172	202	249
46	18	80	10	10	1	1	2	4	43	78	112		
47	2	45	10	10	1	1	3	16	75	133	183	229	288
48	42	5	10	10	1	1	2	43	103	148	211		
49	42	12	10	10	1	1	2	34	70	125	192		
50	72	35	10	30	1	1	3	17	54	105	138	176	233
51	55	20	10	19	1	1	2	34	95	161	195		
52	25	30	10	3	1	1	2	57	121	166	231		
53	20	50	10	5	1	1	2	12	49	97	164		
54	55	60	10	16	1	1	3	12	48	89	142	183	221
55	30	60	10	16	1	1	2	27	88	129	173		
56	50	35	10	19	1	1	3	0	55	112	170	201	246
57	30	25	10	23	1	1	3	20	52	106	155	191	252
58	15	10	10	20	1	1	2	34	64	97	164		
59	10	20	10	19	1	1	2	53	100	155	217		
60	15	60	10	17	1	1	3	21	71	107	139	198	265
61	45	65	10	9	1	1	2	22	81	119	156		
62	65	35	10	3	1	1	2	52	104	147	181		
63	65	20	10	6	1	1	2	42	76	111	168		
64	45	30	10	17	1	1	2	43	88	119	171		
65	35	40	10	16	1	1	3	10	61	111	158	201	270
66	41	37	10	16	1	1	2	6	70	124	157		
67	64	42	10	9	1	1	2	47	89	135	198		
68	40	60	10	21	1	1	3	48	89	125	163	207	242
69	31	52	10	27	1	1	3	32	69	129	171	209	276
70	35	69	10	23	1	1	2	26	69	114	146		
71	65	55	10	14	1	1	3	59	106	150	180	231	296
72	63	65	10	8	1	1	3	37	100	135	167	233	269
73	2	60	10	5	1	1	3	7	39	104	136	203	237
74	20	20	10	8	1	1	2	46	84	127	158		
75	5	5	10	16	1	1	3	54	85	136	196	238	291
76	60	12	10	31	1	1	3	32	98	131	174	219	288
77	23	3	10	7	1	1	3	22	62	115	182	229	262
78	8	56	10	27	1	1	2	57	118	182	248		
79	6	68	10	30	1	1	3	27	77	125	186	220	261
80	47	47	10	13	1	1	2	51	93	162	200		
81	49	58	10	10	1	1	3	10	45	75	106	159	190
82	27	43	10	9	1	1	2	15	81	117	149		
83	37	31	10	14	1	1	3	19	84	130	167	223	279
84	57	29	10	18	1	1	2	49	117	155	212		
85	63	23	10	2	1	1	2	49	113	165	205		
86	21	24	10	28	1	1	3	55	88	119	170	229	297
87	12	24	10	13	1	1	3	13	79	111	144	192	257
88	24	58	10	19	1	1	3	11	74	122	160	225	287
89	67	5	10	25	1	1	3	39	102	139	176	212	245
90	37	47	10	6	1	1	2	39	101	163	227		
91	49	42	10	13	1	1	2	1	58	111	170		
92	53	43	10	14	1	1	3	38	78	113	150	185	226
93	61	52	10	3	1	1	3	35	75	112	169	232	263
94	57	48	10	23	1	1	2	13	57	104	145		
95	56	37	10	6	1	1	3	5	43	74	118	156	212
96	55	54	10	26	1	1	2	37	88	136	180		
97	4	18	10	35	1	1	2	16	82	148	189		
98	26	52	10	9	1	1	2	49	92	138	197		
99	26	35	10	15	1	1	3	29	62	125	160	202	263
100	31	67	10	3	1	1	2	20	50	107	139		
