4	2	100	1												
0	1000														
0	35	35	0	0	0	0	0	1000							
1	41	49	10	10	1	1	2	3	136	497	1055				
2	35	17	10	7	1	1	3	15	424	594	740	912	1166		
3	55	45	10	13	1	1	3	10	647	362	1072	786	1202		
4	55	20	10	19	1	1	1	4	533						
5	15	30	10	26	1	1	2	2	279	469	1279				
6	25	30	10	3	1	1	2	3	816	968	1277				
7	20	50	10	5	1	1	2	12	162	361	1006				
8	10	43	10	9	1	1	1	11	429						
9	55	60	10	16	1	1	1	6	901						
10	30	60	10	16	1	1	1	10	391						
11	20	65	10	12	1	1	1	18	477						
12	50	35	10	19	1	1	2	3	624	728	1247				
13	30	25	10	23	1	1	3	19	162	339	593	469	1065		
14	15	10	10	20	1	1	3	9	371	355	571	477	1014		
15	30	5	10	8	1	1	3	3	349	52	762	483	1236		
16	10	20	10	19	1	1	2	4	288	440	930				
17	5	30	10	2	1	1	2	17	828	976	1539				
18	20	40	10	12	1	1	2	13	167	342	767				
19	15	60	10	17	1	1	2	10	467	567	940				
20	45	65	10	9	1	1	2	14	758	932	1920				
21	45	20	10	11	1	1	2	11	367	518	1136				
22	45	10	10	18	1	1	3	7	358	535	719	820	1053		
23	55	5	10	29	1	1	1	7	292						
24	65	35	10	3	1	1	1	9	782						
25	65	20	10	6	1	1	2	2	588	732	866				
26	45	30	10	17	1	1	1	13	481						
27	35	40	10	16	1	1	2	3	708	588	1028				
28	41	37	10	16	1	1	3	0	333	13	661	774	1236		
29	64	42	10	9	1	1	1	1	877						
30	40	60	10	21	1	1	2	11	623	735	986				
31	31	52	10	27	1	1	1	10	518						
32	35	69	10	23	1	1	2	0	760	883	1013				
33	53	52	10	11	1	1	2	7	681	823	1428				
34	65	55	10	14	1	1	1	0	740						
35	63	65	10	8	1	1	3	18	523	264	910	636	1257		
36	2	60	10	5	1	1	2	12	581	713	1338				
37	20	20	10	8	1	1	2	12	407	324	890				
38	5	5	10	16	1	1	2	15	363	313	685				
39	60	12	10	31	1	1	2	5	394	500	1280				
40	40	25	10	9	1	1	1	16	955						
41	42	7	10	5	1	1	2	19	787	928	1338				
42	24	12	10	5	1	1	2	0	898	17	163				
43	23	3	10	7	1	1	2	12	770	915	1374				
44	11	14	10	18	1	1	2	9	300	406	788				
45	6	38	10	16	1	1	1	2	227						
46	2	48	10	1	1	1	2	0	691	875	1179				
47	8	56	10	27	1	1	2	3	201	378	1241				
48	13	52	10	36	1	1	2	18	627	782	1595				
49	6	68	10	30	1	1	1	17	629						
50	47	47	10	13	1	1	2	9	517	633	923				
51	49	58	10	10	1	1	2	1	785	968	1294				
52	27	43	10	9	1	1	2	4	406	568	920				
53	37	31	10	14	1	1	2	3	528	666	1079				
54	57	29	10	18	1	1	2	10	146	342	1336				
55	63	23	10	2	1	1	1	6	924						
56	53	12	10	6	1	1	1	0	548						
57	32	12	10	7	1	1	1	19	410						
58	36	26	10	18	1	1	2	15	502	615	794				
59	21	24	10	28	1	1	2	7	676	829	1463				
60	17	34	10	3	1	1	2	7	334	435	934				
61	12	24	10	13	1	1	2	1	305	450	656				
62	24	58	10	19	1	1	1	14	489						
63	27	69	10	10	1	1	1	14	573						
64	15	77	10	9	1	1	2	16	480	652	1440				
65	62	77	10	20	1	1	3	11	491	79	1021	605	1133		
66	49	73	10	25	1	1	2	3	803	911	1276				
67	67	5	10	25	1	1	2	4	723	858	1640				
68	56	39	10	36	1	1	1	11	825						
69	37	47	10	6	1	1	2	7	454	650	1516				
70	37	56	10	5	1	1	1	0	955						
71	57	68	10	15	1	1	3	8	527	426	716	647	891		
72	47	16	10	25	1	1	2	15	142	73	583				
73	44	17	10	9	1	1	2	17	372	472	1142				
74	46	13	10	8	1	1	2	7	732	845	984				
75	49	11	10	18	1	1	1	9	411						
76	49	42	10	13	1	1	2	3	806	906	1053				
77	53	43	10	14	1	1	1	1	934						
78	61	52	10	3	1	1	2	12	837	954	1622				
79	57	48	10	23	1	1	2	3	151	324	1270				
80	56	37	10	6	1	1	1	7	762						
81	55	54	10	26	1	1	2	3	297	348	958				
82	15	47	10	16	1	1	3	6	199	310	643	811	1555		
83	14	37	10	11	1	1	1	7	312						
84	11	31	10	7	1	1	2	0	604	757	1415				
85	16	22	10	41	1	1	1	6	991						
86	4	18	10	35	1	1	2	12	180	341	703				
87	28	18	10	26	1	1	1	16	832						
88	26	52	10	9	1	1	2	5	698	818	1643				
89	26	35	10	15	1	1	1	7	221						
90	31	67	10	3	1	1	4	0	601	10	287	462	854	975	1923
91	15	19	10	1	1	1	2	6	152	332	830				
92	22	22	10	2	1	1	2	13	451	389	873				
93	18	24	10	22	1	1	2	7	120	274	1178				
94	26	27	10	27	1	1	3	2	149	341	584	357	1061		
95	25	24	10	20	1	1	2	1	211	271	1173				
96	22	27	10	11	1	1	1	19	959						
97	25	21	10	12	1	1	2	4	278	382	1182				
98	19	21	10	10	1	1	1	15	930						
99	20	26	10	9	1	1	3	6	640	378	962	830	1465		
100	18	18	10	17	1	1	2	19	205	403	850				
