4	3	100	1												
0	700														
0	40	50	0	0	0	0	0	3390							
1	52	75	90	10	1	1	2	3	1040	2146	3654				
2	45	70	90	30	1	1	4	15	1358	1828	2879	2003	3995	3351	4522
3	62	69	90	10	1	1	2	7	1510	1921	3318				
4	60	66	90	10	1	1	2	4	1682	1213	2689				
5	42	65	90	10	1	1	2	3	1485	2623	3751				
6	16	42	90	20	1	1	2	6	1915	2334	4126				
7	58	70	90	20	1	1	2	12	1067	1566	3172				
8	34	60	90	20	1	1	1	11	1365						
9	28	70	90	10	1	1	2	6	1890	2337	3867				
10	35	66	90	10	1	1	1	10	1322						
11	35	69	90	10	1	1	1	18	1417						
12	25	85	90	20	1	1	2	3	1582	1986	3452				
13	22	75	90	30	1	1	2	19	1067	1544	2716				
14	22	85	90	10	1	1	2	5	1367	1815	3278				
15	20	80	90	40	1	1	1	17	1146						
16	20	85	90	40	1	1	1	14	1181						
17	18	75	90	20	1	1	3	5	1075	551	1755	1524	3203		
18	15	75	90	20	1	1	1	10	1443						
19	15	80	90	10	1	1	2	17	1807	2255	3769				
20	30	50	90	10	1	1	3	13	1073	1548	2910	2271	3857		
21	30	56	90	20	1	1	2	6	1555	2023	3032				
22	28	52	90	20	1	1	2	19	1753	2163	3909				
23	14	66	90	10	1	1	1	11	1563						
24	25	50	90	10	1	1	2	5	1750	2159	3553				
25	22	66	90	40	1	1	4	0	1148	379	2127	1568	2817	3242	4600
26	8	62	90	10	1	1	2	10	1745	2148	3292				
27	23	52	90	10	1	1	2	9	1875	2315	3532				
28	4	55	90	20	1	1	4	13	1179	712	2380	1616	2813	3273	4676
29	20	50	90	10	1	1	2	12	1148	1634	2810				
30	20	55	90	10	1	1	2	11	1881	1899	3483				
31	10	35	90	20	1	1	2	16	1145	1519	2907				
32	10	40	90	30	1	1	2	10	1463	1543	3257				
33	8	40	90	40	1	1	3	0	1016	1500	2734	3199	5139		
34	8	45	90	20	1	1	3	11	1366	792	2502	1788	3211		
35	5	35	90	10	1	1	2	9	1964	1160	3076				
36	5	45	90	10	1	1	2	3	1136	1596	3176				
37	2	40	90	20	1	1	2	12	1533	1965	3549				
38	0	40	90	30	1	1	2	12	1340	1172	2688				
39	0	45	90	20	1	1	2	15	1291	1184	2486				
40	36	18	90	10	1	1	2	5	1326	1732	3488				
41	35	32	90	10	1	1	1	16	1948						
42	33	32	90	20	1	1	2	19	1762	2203	3548				
43	33	35	90	10	1	1	1	17	1068						
44	32	20	90	10	1	1	2	14	1636	2075	3722				
45	30	30	90	10	1	1	1	6	1456						
46	34	25	90	30	1	1	1	2	1041						
47	30	35	90	10	1	1	1	13	1677						
48	36	40	90	10	1	1	2	0	720	16	1242				
49	48	20	90	10	1	1	2	16	1199	1014	2784				
50	26	32	90	10	1	1	2	18	1583	2038	3830				
51	25	30	90	10	1	1	1	17	1586						
52	25	35	90	10	1	1	2	9	1463	1879	3090				
53	44	5	90	20	1	1	2	1	1761	2244	3495				
54	42	10	90	40	1	1	3	4	1339	984	2428	1801	3082		
55	42	15	90	10	1	1	2	6	1191	1685	3066				
56	40	5	90	30	1	1	1	19	1529						
57	38	15	90	40	1	1	2	3	1961	2451	4161				
58	38	5	90	30	1	1	3	7	1370	909	1939	1819	3057		
59	38	10	90	10	1	1	1	19	1342						
60	35	5	90	20	1	1	2	15	1445	1858	2946				
