4	3	100	1														
0	1000																
0	40	50	0	0	0	0	0	960									
1	25	85	10	20	1	1	5	22	125	212	362	449	583	668	773	859	976
2	22	75	10	30	1	1	5	69	228	297	432	483	594	655	822	882	1029
3	22	85	10	10	1	1	5	108	242	303	422	498	650	731	836	935	1095
4	20	80	10	40	1	1	5	72	204	256	403	479	610	679	811	887	1078
5	20	85	10	20	1	1	5	132	236	324	441	509	664	737	866	919	1067
6	18	75	10	20	1	1	5	99	215	268	402	485	611	671	820	891	1012
7	15	75	10	20	1	1	4	108	307	382	570	654	802	870	978		
8	15	80	10	10	1	1	4	75	214	264	394	479	647	746	919		
9	10	35	10	20	1	1	5	78	233	320	471	540	667	755	864	914	1028
10	10	40	10	30	1	1	5	49	169	256	381	467	616	673	827	899	1002
11	8	40	10	40	1	1	5	29	175	259	399	482	598	666	785	865	1005
12	8	45	10	20	1	1	5	13	199	277	464	522	680	770	882	941	1079
13	5	35	10	10	1	1	4	97	248	298	471	532	635	732	916		
14	5	45	10	10	1	1	5	97	219	316	417	512	657	713	870	949	1065
15	2	40	10	20	1	1	5	80	241	313	445	499	662	743	875	929	1080
16	0	40	10	20	1	1	5	44	208	295	421	475	581	671	864	951	1133
17	0	45	10	20	1	1	5	56	190	279	385	437	564	658	847	933	1095
18	44	5	10	20	1	1	5	43	188	239	345	402	515	597	763	824	928
19	42	10	10	40	1	1	4	14	156	248	366	465	642	737	893		
20	42	15	10	10	1	1	5	62	238	298	444	524	640	719	827	881	1057
21	40	5	10	10	1	1	5	85	213	294	447	520	664	731	849	946	1084
22	40	15	10	40	1	1	4	136	287	384	580	665	782	848	1038		
23	38	5	10	30	1	1	5	32	168	219	368	434	547	627	825	914	1057
24	38	15	10	10	1	1	5	52	215	291	450	512	673	745	881	943	1044
25	35	5	10	20	1	1	4	57	170	233	407	492	643	713	886		
26	95	30	10	30	1	1	4	52	236	307	492	565	724	781	895		
27	95	35	10	20	1	1	4	94	248	335	455	535	670	748	927		
28	92	30	10	10	1	1	4	52	190	288	473	541	729	826	985		
29	90	35	10	10	1	1	5	79	199	259	386	437	564	636	813	877	1012
30	88	30	10	10	1	1	5	0	163	247	417	469	607	675	788	841	1003
31	88	35	10	20	1	1	5	1	106	202	359	428	536	630	773	854	1034
32	87	30	10	10	1	1	5	69	186	254	405	463	568	654	848	934	1048
33	85	25	10	10	1	1	5	77	193	248	435	497	630	715	826	883	1051
34	85	35	10	30	1	1	4	99	237	288	444	520	682	754	871		
35	67	85	10	20	1	1	5	116	222	275	386	450	610	699	830	900	1082
36	65	85	10	40	1	1	5	110	237	295	415	483	595	654	830	896	1050
37	65	82	10	10	1	1	5	42	199	266	371	424	568	650	787	886	1028
38	62	80	10	30	1	1	4	122	258	330	484	565	748	804	909		
39	60	80	10	10	1	1	5	16	123	217	323	419	529	626	823	883	1002
40	60	85	10	30	1	1	4	102	292	371	525	604	735	811	1001		
41	58	75	10	20	1	1	4	134	272	341	468	547	741	812	921		
42	55	80	10	10	1	1	5	70	234	323	468	531	677	731	842	934	1065
43	55	85	10	20	1	1	5	2	106	185	289	384	502	555	681	755	870
44	55	82	10	10	1	1	5	25	158	241	382	442	608	698	893	954	1121
45	20	82	10	10	1	1	4	76	240	294	462	538	730	828	932		
46	18	80	10	10	1	1	5	12	135	229	336	406	552	611	795	868	988
47	2	45	10	10	1	1	5	25	143	201	309	400	558	650	815	913	1094
48	42	5	10	10	1	1	5	100	202	281	438	520	646	702	819	876	1005
49	42	12	10	10	1	1	5	114	218	309	431	499	622	686	808	906	1048
50	72	35	10	30	1	1	5	49	158	241	343	411	532	611	739	820	974
51	55	20	10	19	1	1	5	16	162	215	413	476	668	764	892	958	1145
52	25	30	10	3	1	1	5	96	201	266	427	481	619	675	824	913	1097
53	20	50	10	5	1	1	5	9	143	215	383	470	574	648	759	835	1026
54	55	60	10	16	1	1	4	39	168	265	393	486	663	756	890		
55	30	60	10	16	1	1	4	120	274	348	545	632	829	899	1033		
56	50	35	10	19	1	1	4	80	193	284	385	483	600	686	870		
57	30	25	10	23	1	1	5	42	179	242	432	514	632	699	830	919	1021
58	15	10	10	20	1	1	4	37	220	292	481	547	677	757	905		
59	10	20	10	19	1	1	5	10	201	277	392	473	591	654	780	836	1008
60	15	60	10	17	1	1	5	60	167	225	327	406	568	642	774	829	974
61	45	65	10	9	1	1	5	19	179	242	389	459	573	637	787	866	1061
62	65	35	10	3	1	1	5	56	156	236	373	447	638	699	833	929	1050
63	65	20	10	6	1	1	4	55	241	316	515	594	792	890	1084		
64	45	30	10	17	1	1	4	95	254	328	481	563	676	730	875		
65	35	40	10	16	1	1	5	78	196	265	464	551	701	775	886	948	1070
66	41	37	10	16	1	1	4	130	248	347	499	558	671	734	891		
67	64	42	10	9	1	1	5	65	230	319	432	493	641	718	871	929	1085
68	40	60	10	21	1	1	4	19	169	265	442	503	684	759	928		
69	31	52	10	27	1	1	5	3	130	220	364	432	574	652	839	935	1089
70	35	69	10	23	1	1	5	27	226	283	438	508	618	702	830	914	1096
71	65	55	10	14	1	1	4	77	225	279	448	538	677	772	930		
72	63	65	10	8	1	1	4	112	305	364	526	594	793	867	1022		
73	2	60	10	5	1	1	5	120	285	359	480	571	702	772	878	934	1086
74	20	20	10	8	1	1	4	115	270	341	519	584	775	866	1036		
75	5	5	10	16	1	1	5	56	158	208	318	407	541	638	819	913	1069
76	60	12	10	31	1	1	5	113	215	307	455	535	697	750	889	941	1113
77	23	3	10	7	1	1	5	31	168	218	345	425	574	650	777	833	1000
78	8	56	10	27	1	1	4	69	218	303	497	568	704	775	966		
79	6	68	10	30	1	1	5	23	145	222	369	428	590	675	841	917	1087
80	47	47	10	13	1	1	4	90	197	262	396	495	682	757	886		
81	49	58	10	10	1	1	4	43	220	303	464	546	735	834	1008		
82	27	43	10	9	1	1	4	37	212	298	485	569	708	804	938		
83	37	31	10	14	1	1	4	40	217	306	406	505	620	692	874		
84	57	29	10	18	1	1	4	61	246	345	524	620	741	807	959		
85	63	23	10	2	1	1	4	81	201	273	470	524	690	782	899		
