4	14	100	1														
0	200																
0	40	50	0	0	0	0	0	1236									
1	45	68	90	10	1	1	3	40	53	140	195	282	322				
2	45	70	90	30	1	1	3	42	115	214	289	364	427				
3	42	66	90	10	1	1	4	28	73	156	168	241	272	346	375		
4	42	68	90	10	1	1	3	194	215	282	373	432	513				
5	42	65	90	10	1	1	3	133	190	271	286	385	449				
6	40	69	90	20	1	1	3	141	182	276	319	395	433				
7	40	66	90	20	1	1	4	77	90	156	214	309	354	432	489		
8	38	68	90	20	1	1	3	11	62	114	157	215	312				
9	38	70	90	10	1	1	5	89	148	221	257	310	363	456	477	535	569
10	35	66	90	10	1	1	5	17	57	140	174	234	288	359	388	487	544
11	35	69	90	10	1	1	5	127	216	300	353	421	438	521	536	623	665
12	25	85	90	20	1	1	4	135	180	230	267	352	423	522	598		
13	22	75	90	30	1	1	5	23	42	106	167	245	304	391	446	515	550
14	22	85	90	10	1	1	3	36	115	177	188	255	283				
15	20	80	90	40	1	1	3	122	199	276	352	403	426				
16	20	85	90	40	1	1	4	114	201	271	300	358	429	488	558		
17	18	75	90	20	1	1	4	150	196	266	336	416	438	531	556		
18	15	75	90	20	1	1	3	140	228	286	348	438	459				
19	15	80	90	10	1	1	4	112	139	224	280	330	406	467	480		
20	30	50	90	10	1	1	5	162	256	323	390	461	521	606	635	732	743
21	30	52	90	20	1	1	4	143	235	293	315	395	457	533	614		
22	28	52	90	20	1	1	4	80	142	223	273	339	356	431	498		
23	28	55	90	10	1	1	3	191	225	307	344	407	445				
24	25	50	90	10	1	1	5	22	37	127	220	307	390	457	554	607	653
25	25	52	90	40	1	1	5	12	46	140	230	316	382	451	519	591	641
26	25	55	90	10	1	1	3	77	127	178	194	251	273				
27	23	52	90	10	1	1	4	10	79	171	201	256	303	395	421		
28	23	55	90	20	1	1	5	139	238	327	419	472	532	598	679	772	833
29	20	50	90	10	1	1	5	114	164	222	251	305	369	457	520	582	600
30	20	55	90	10	1	1	5	82	168	232	260	336	401	473	539	598	650
31	10	35	90	20	1	1	4	234	278	353	366	464	563	621	717		
32	10	40	90	30	1	1	5	80	171	251	274	342	384	458	489	545	557
33	8	40	90	40	1	1	3	151	249	338	386	442	459				
34	8	45	90	20	1	1	4	94	160	236	299	361	426	498	541		
35	5	35	90	10	1	1	3	56	88	143	159	229	250				
36	5	45	90	10	1	1	5	126	160	246	319	409	455	541	619	688	774
37	2	40	90	20	1	1	5	146	194	251	303	381	405	487	581	640	720
38	0	40	90	30	1	1	3	133	150	210	281	348	426				
39	0	45	90	20	1	1	4	142	223	318	337	406	499	591	635		
40	35	30	90	10	1	1	5	92	181	278	341	400	413	509	537	609	660
41	35	32	90	10	1	1	3	142	170	230	265	316	351				
42	33	32	90	20	1	1	5	87	138	232	267	317	384	468	541	593	638
43	33	35	90	10	1	1	3	155	197	263	279	360	412				
44	32	30	90	10	1	1	5	12	36	114	124	178	271	342	387	477	567
45	30	30	90	10	1	1	4	42	108	183	238	290	332	429	454		
