4	10	100	1												
0	200														
0	40	50	0	0	0	0	0	1236							
1	45	68	90	10	1	1	2	51	106	280	406				
2	45	70	90	30	1	1	3	16	179	296	452	651	810		
3	42	66	90	10	1	1	3	108	233	344	453	620	674		
4	42	68	90	10	1	1	2	67	188	307	429				
5	42	65	90	10	1	1	2	281	449	628	730				
6	40	69	90	20	1	1	2	161	245	350	480				
7	40	66	90	20	1	1	3	307	447	582	652	789	925		
8	38	68	90	20	1	1	4	164	262	366	486	639	735	874	972
9	38	70	90	10	1	1	4	179	307	453	527	664	721	917	974
10	35	66	90	10	1	1	2	170	335	464	568				
11	35	69	90	10	1	1	3	18	140	327	396	512	603		
12	25	85	90	20	1	1	4	21	122	289	379	499	623	766	848
13	22	75	90	30	1	1	3	244	443	594	776	944	1067		
14	22	85	90	10	1	1	2	18	124	260	410				
15	20	80	90	40	1	1	4	122	259	389	521	689	740	913	1070
16	20	85	90	40	1	1	4	30	191	348	412	567	659	810	946
17	18	75	90	20	1	1	4	121	212	389	453	554	626	746	833
18	15	75	90	20	1	1	3	231	319	492	616	730	861		
19	15	80	90	10	1	1	2	267	383	504	623				
20	30	50	90	10	1	1	3	51	204	323	473	613	719		
21	30	52	90	20	1	1	3	124	274	435	505	691	767		
22	28	52	90	20	1	1	2	176	356	472	609				
23	28	55	90	10	1	1	2	120	292	437	515				
24	25	50	90	10	1	1	3	226	383	486	538	722	807		
25	25	52	90	40	1	1	4	197	345	501	604	726	839	940	1096
26	25	55	90	10	1	1	4	283	400	513	649	807	881	1060	1201
27	23	52	90	10	1	1	3	180	322	467	566	674	818		
28	23	55	90	20	1	1	2	160	305	432	496				
29	20	50	90	10	1	1	4	199	294	420	518	624	787	980	1043
30	20	55	90	10	1	1	4	229	402	536	731	837	948	1075	1244
31	10	35	90	20	1	1	2	277	461	634	777				
32	10	40	90	30	1	1	3	140	249	370	487	618	735		
33	8	40	90	40	1	1	2	43	98	264	335				
34	8	45	90	20	1	1	3	70	126	268	444	562	628		
35	5	35	90	10	1	1	3	308	473	664	798	953	1121		
36	5	45	90	10	1	1	2	269	404	549	713				
37	2	40	90	20	1	1	3	51	132	240	381	557	696		
38	0	40	90	30	1	1	2	257	344	477	655				
39	0	45	90	20	1	1	2	191	283	445	575				
40	35	30	90	10	1	1	3	57	177	315	417	521	713		
41	35	32	90	10	1	1	3	299	498	615	808	998	1154		
42	33	32	90	20	1	1	2	188	261	397	501				
43	33	35	90	10	1	1	2	9	133	265	334				
44	32	30	90	10	1	1	4	132	273	381	549	695	764	902	1046
45	30	30	90	10	1	1	3	191	321	457	544	645	761		
46	30	32	90	30	1	1	2	22	106	219	286				
47	30	35	90	10	1	1	3	85	246	416	542	682	842		
48	28	30	90	10	1	1	4	224	388	526	703	845	1023	1170	1308
49	28	35	90	10	1	1	2	176	249	413	603				
50	26	32	90	10	1	1	4	91	169	323	385	505	658	793	956
51	25	30	90	10	1	1	3	177	346	536	601	739	928		
52	25	35	90	10	1	1	3	297	474	611	793	988	1127		
53	44	5	90	20	1	1	2	64	143	289	478				
54	42	10	90	40	1	1	3	62	136	263	399	526	607		
55	42	15	90	10	1	1	2	141	307	435	537				
56	40	5	90	30	1	1	4	1	146	315	470	574	682	818	888
57	40	15	90	40	1	1	3	103	163	325	446	561	728		
58	38	5	90	30	1	1	2	178	229	337	525				
59	38	15	90	10	1	1	3	276	391	554	724	841	985		
60	35	5	90	20	1	1	3	112	238	355	413	586	777		
61	50	30	90	10	1	1	2	117	276	397	474				
62	50	35	90	20	1	1	2	271	406	539	604				
63	50	40	90	50	1	1	2	221	288	402	554				
64	48	30	90	10	1	1	2	225	333	436	570				
65	48	40	90	10	1	1	3	55	185	335	451	583	780		
66	47	35	90	10	1	1	2	34	211	371	432				
67	47	40	90	10	1	1	2	246	342	483	657				
68	45	30	90	10	1	1	3	249	340	456	536	672	741		
69	45	35	90	10	1	1	4	169	248	423	521	642	833	963	1099
70	95	30	90	30	1	1	2	136	237	374	433				
71	95	35	90	20	1	1	3	306	420	556	608	762	946		
72	53	30	90	10	1	1	3	195	370	483	540	732	805		
73	92	30	90	10	1	1	4	38	98	287	347	540	605	799	995
74	53	35	90	50	1	1	2	240	320	454	511				
75	45	65	90	20	1	1	3	279	334	488	650	781	920		
76	90	35	90	10	1	1	3	166	352	461	563	701	899		
77	88	30	90	10	1	1	4	118	208	367	558	700	764	883	1075
78	88	35	90	20	1	1	2	293	462	647	834				
79	87	30	90	10	1	1	3	140	267	413	582	693	784		
80	85	25	90	10	1	1	2	262	359	556	636				
81	85	35	90	30	1	1	3	55	124	225	282	441	498		
82	75	55	90	20	1	1	2	81	266	381	440				
83	72	55	90	10	1	1	3	102	284	425	502	668	817		
84	70	58	90	20	1	1	2	252	445	567	718				
85	68	60	90	30	1	1	3	255	435	591	681	836	983		
86	66	55	90	10	1	1	4	284	348	452	582	754	949	1085	1253
87	65	55	90	20	1	1	3	72	258	365	428	574	756		
88	65	60	90	30	1	1	3	59	235	381	462	650	822		
89	63	58	90	10	1	1	3	201	375	493	570	686	748		
90	60	55	90	10	1	1	3	200	373	554	731	905	1099		
91	60	60	90	10	1	1	2	9	163	320	479				
92	67	85	90	20	1	1	3	199	288	401	477	591	684		
93	65	85	90	40	1	1	4	185	275	394	545	728	785	967	1050
94	65	82	90	10	1	1	2	70	176	318	411				
95	62	80	90	30	1	1	4	29	111	213	317	438	588	716	822
96	60	80	90	10	1	1	3	193	325	471	574	772	840		
97	60	85	90	30	1	1	2	84	272	464	556				
98	58	75	90	20	1	1	4	254	354	496	655	825	882	1012	1154
99	55	80	90	10	1	1	3	152	215	399	469	601	769		
100	55	85	90	20	1	1	2	108	161	329	388				
