4	2	100	1										
0	1000												
0	40	50	0	0	0	0	0	960					
1	25	85	10	20	1	1	2	3	221	129	583		
2	22	75	10	30	1	1	2	15	386	556	781		
3	22	85	10	10	1	1	1	19	582				
4	20	80	10	40	1	1	2	7	458	569	967		
5	20	85	10	20	1	1	1	4	543				
6	18	75	10	20	1	1	2	9	317	241	539		
7	15	75	10	20	1	1	1	18	612				
8	15	80	10	10	1	1	1	3	599				
9	10	35	10	20	1	1	1	10	471				
10	10	40	10	30	1	1	1	12	523				
11	8	40	10	40	1	1	2	7	275	412	899		
12	8	45	10	20	1	1	2	10	370	474	910		
13	5	35	10	10	1	1	1	6	475				
14	5	45	10	10	1	1	1	10	667				
15	2	40	10	20	1	1	2	9	290	427	651		
16	0	40	10	20	1	1	1	3	687				
17	0	45	10	20	1	1	2	7	483	629	974		
18	44	5	10	20	1	1	2	2	232	239	877		
19	42	10	10	40	1	1	2	14	297	358	728		
20	42	15	10	10	1	1	2	13	347	295	741		
21	40	5	10	10	1	1	2	8	315	350	814		
22	40	15	10	40	1	1	2	17	612	760	1217		
23	38	5	10	30	1	1	2	7	250	417	647		
24	38	15	10	10	1	1	1	11	587				
25	35	5	10	20	1	1	2	6	480	505	709		
26	95	30	10	30	1	1	2	14	572	746	1439		
27	95	35	10	20	1	1	1	11	259				
28	92	30	10	10	1	1	1	11	487				
29	90	35	10	10	1	1	2	5	577	686	1083		
30	88	30	10	10	1	1	2	0	274	394	718		
31	88	35	10	20	1	1	1	14	341				
32	87	30	10	10	1	1	1	10	577				
33	85	25	10	10	1	1	2	0	554	8	226		
34	85	35	10	30	1	1	1	8	316				
35	67	85	10	20	1	1	2	13	296	433	731		
36	65	85	10	40	1	1	2	13	517	403	803		
37	65	82	10	10	1	1	2	3	511	314	944		
38	62	80	10	30	1	1	1	11	646				
39	60	80	10	10	1	1	2	2	286	424	1033		
40	60	85	10	30	1	1	2	10	436	310	866		
41	58	75	10	20	1	1	2	0	208	392	709		
42	55	80	10	10	1	1	3	12	541	343	753	697	1074
43	55	85	10	20	1	1	2	0	555	235	911		
44	55	82	10	10	1	1	1	11	669				
45	20	82	10	10	1	1	2	11	291	67	569		
46	18	80	10	10	1	1	2	12	472	604	1096		
47	2	45	10	10	1	1	1	1	516				
48	42	5	10	10	1	1	2	10	528	447	693		
49	42	12	10	10	1	1	1	6	594				
50	72	35	10	30	1	1	2	5	365	471	1049		
51	55	20	10	19	1	1	1	16	682				
52	25	30	10	3	1	1	2	19	590	731	1103		
53	20	50	10	5	1	1	1	5	603				
54	55	60	10	16	1	1	2	17	665	503	1013		
55	30	60	10	16	1	1	2	7	530	675	1101		
56	50	35	10	19	1	1	1	6	431				
57	30	25	10	23	1	1	2	2	221	335	607		
58	15	10	10	20	1	1	3	0	528	445	855	712	1025
59	10	20	10	19	1	1	2	16	307	419	1003		
60	15	60	10	17	1	1	2	18	500	655	1251		
61	45	65	10	9	1	1	1	6	604				
62	65	35	10	3	1	1	2	15	651	797	1224		
63	65	20	10	6	1	1	2	12	295	194	434		
64	45	30	10	17	1	1	2	1	581	764	1089		
65	35	40	10	16	1	1	2	4	371	533	873		
66	41	37	10	16	1	1	2	8	520	638	1074		
67	64	42	10	9	1	1	1	18	408				
68	40	60	10	21	1	1	2	19	474	161	845		
69	31	52	10	27	1	1	3	0	147	14	299	431	1085
70	35	69	10	23	1	1	3	7	388	376	590	537	856
71	65	55	10	14	1	1	2	19	380	459	963		
72	63	65	10	8	1	1	2	1	594	559	823		
73	2	60	10	5	1	1	1	7	523				
74	20	20	10	8	1	1	2	12	479	615	941		
75	5	5	10	16	1	1	2	5	210	515	827		
76	60	12	10	31	1	1	2	2	261	91	499		
77	23	3	10	7	1	1	2	10	348	521	1072		
78	8	56	10	27	1	1	1	15	617				
79	6	68	10	30	1	1	2	7	630	772	1399		
80	47	47	10	13	1	1	2	2	440	597	876		
81	49	58	10	10	1	1	2	15	535	664	957		
82	27	43	10	9	1	1	2	13	483	658	960		
83	37	31	10	14	1	1	3	12	388	327	577	545	1142
84	57	29	10	18	1	1	2	7	672	857	1246		
85	63	23	10	2	1	1	2	7	648	843	1340		
86	21	24	10	28	1	1	2	4	303	427	1089		
87	12	24	10	13	1	1	2	3	426	575	875		
88	24	58	10	19	1	1	3	4	343	141	729	446	785
89	67	5	10	25	1	1	1	5	381				
90	37	47	10	6	1	1	2	0	516	685	1236		
91	49	42	10	13	1	1	1	2	223				
92	53	43	10	14	1	1	1	1	515				
93	61	52	10	3	1	1	2	12	450	431	1021		
94	57	48	10	23	1	1	1	0	226				
95	56	37	10	6	1	1	2	1	664	807	1205		
96	55	54	10	26	1	1	2	12	615	732	1248		
97	4	18	10	35	1	1	2	7	462	579	805		
98	26	52	10	9	1	1	2	2	569	707	1271		
99	26	35	10	15	1	1	2	3	311	550	1032		
100	31	67	10	3	1	1	2	6	258	369	698		
