4	3	100	1												
0	1000														
0	40	50	0	0	0	0	0	960							
1	25	85	10	20	1	1	3	31	145	232	535	622	859		
2	22	75	10	30	1	1	2	32	415	514	904				
3	22	85	10	10	1	1	4	22	281	364	476	549	744	818	1004
4	20	80	10	40	1	1	3	151	302	369	832	891	1308		
5	20	85	10	20	1	1	3	103	411	492	614	713	1055		
6	18	75	10	20	1	1	3	110	351	445	693	769	997		
7	15	75	10	20	1	1	3	60	177	243	558	653	912		
8	15	80	10	10	1	1	3	9	295	347	596	654	1141		
9	10	35	10	20	1	1	3	69	390	463	679	732	1026		
10	10	40	10	30	1	1	3	13	250	333	540	600	898		
11	8	40	10	40	1	1	2	98	551	635	929				
12	8	45	10	20	1	1	3	105	363	413	634	719	1091		
13	5	35	10	10	1	1	3	18	158	222	552	630	951		
14	5	45	10	10	1	1	3	28	438	500	605	672	854		
15	2	40	10	20	1	1	2	95	494	571	965				
16	0	40	10	20	1	1	3	89	535	605	792	850	1225		
17	0	45	10	20	1	1	3	117	378	448	815	895	1049		
18	44	5	10	20	1	1	2	109	557	615	948				
19	42	10	10	40	1	1	3	87	264	349	654	704	1097		
20	42	15	10	10	1	1	2	126	602	669	1024				
21	40	5	10	10	1	1	3	111	578	636	789	869	1201		
22	40	15	10	40	1	1	3	62	395	476	757	823	955		
23	38	5	10	30	1	1	3	149	359	441	662	725	953		
24	38	15	10	10	1	1	3	17	141	231	704	791	1219		
25	35	5	10	20	1	1	3	9	219	313	771	857	1205		
26	95	30	10	30	1	1	3	60	340	391	518	575	730		
27	95	35	10	20	1	1	3	8	371	463	653	708	976		
28	92	30	10	10	1	1	2	108	607	696	1163				
29	90	35	10	10	1	1	3	88	369	427	611	665	1008		
30	88	30	10	10	1	1	3	64	506	570	752	828	1176		
31	88	35	10	20	1	1	3	182	434	509	625	723	1220		
32	87	30	10	10	1	1	3	62	525	605	767	835	1080		
33	85	25	10	10	1	1	2	117	611	700	972				
34	85	35	10	30	1	1	3	73	426	502	839	901	1248		
35	67	85	10	20	1	1	3	43	245	300	429	499	652		
36	65	85	10	40	1	1	3	97	307	393	774	864	1126		
37	65	82	10	10	1	1	3	113	381	438	728	806	969		
38	62	80	10	30	1	1	3	103	236	296	671	738	1141		
39	60	80	10	10	1	1	3	110	527	622	762	831	1303		
40	60	85	10	30	1	1	2	72	525	622	959				
41	58	75	10	20	1	1	3	110	291	351	562	613	824		
42	55	80	10	10	1	1	3	67	349	443	656	706	1059		
43	55	85	10	20	1	1	3	120	366	432	558	639	929		
44	55	82	10	10	1	1	4	10	172	250	353	407	877	948	1206
45	20	82	10	10	1	1	3	33	385	460	762	814	1060		
46	18	80	10	10	1	1	4	139	298	357	609	667	853	946	1272
47	2	45	10	10	1	1	3	137	284	341	714	783	974		
48	42	5	10	10	1	1	3	7	331	407	755	827	998		
49	42	12	10	10	1	1	4	14	158	222	563	652	876	946	1377
50	72	35	10	30	1	1	3	30	210	278	428	487	894		
51	55	20	10	19	1	1	3	59	390	457	577	630	907		
52	25	30	10	3	1	1	2	82	445	495	991				
53	20	50	10	5	1	1	3	10	362	419	571	654	1122		
54	55	60	10	16	1	1	2	187	660	719	1195				
55	30	60	10	16	1	1	3	80	316	411	526	603	1003		
56	50	35	10	19	1	1	3	114	340	416	879	933	1172		
57	30	25	10	23	1	1	3	73	282	361	839	910	1047		
58	15	10	10	20	1	1	2	164	630	705	1064				
59	10	20	10	19	1	1	2	38	478	557	1047				
60	15	60	10	17	1	1	3	9	116	175	511	574	1035		
61	45	65	10	9	1	1	3	94	256	322	774	844	1017		
62	65	35	10	3	1	1	2	41	407	497	980				
63	65	20	10	6	1	1	3	107	315	392	750	804	1176		
64	45	30	10	17	1	1	3	70	486	581	866	920	1113		
65	35	40	10	16	1	1	3	40	216	306	590	660	1112		
